"page_link, count_of_visits"
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@080cb770c2974b679b8b326e0bc0d0fa/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@9ca9b1d80dcd41598cf5f443a98eafa2,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@75516ca1a9de4da99228ec3c029749c1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ddb75b22dfea45f4ad42c91a0b5abf89,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@6c0fd8b688984017a2d380e1775f305c,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@78ee6d8ec55448efa25a244d4d52807a,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d5fb00464a004edb90c1365bfe0261ad/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@79ba0dd0ecb74c068bd44d01fe6d8fc9,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@403fc3ffa3ec4b1fa0b28151f302e369/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@57bf88b8639c4077847f0f18276fbe99,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@403fc3ffa3ec4b1fa0b28151f302e369/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@7e35991f428d46f3a9fde6d0f2e1b846,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@cb6523d05390460ba4863213951b86c5/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5753ef82ed0e429d82699075ef2e8128,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@cb6523d05390460ba4863213951b86c5/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@95a75a6daf2e4805979cecd6f75200c6,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d04fd67002d54f71a4e63afa30d443ed/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@1e0caa46fd7b42368ea6b9577ba1defd,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d4e9f3e418f544b88cccddfdd32bf164,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@080cb770c2974b679b8b326e0bc0d0fa/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d5f91e6ea1af44088ae07d8e0262a5fc,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@cab67ad6539f4ab2ad1b3ac2c3e805fa,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@9f79ce7eff35462c8526d33b454d066e,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@01e4e7833f2746faa6ad2d5d2ab4f9b4/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@e7fc9bebbc684e788022716ae5940a3e,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@9995cca35a484180a5104593579193f5,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d07c2c0ac7bb4a328545827e192e5b52/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@89e8e62d5c904961a37907d8e59d0719,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@6a566d1371964028a8d0841f83b919b7/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b4727386fcb947ec80aae853d9c2b0fd,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@01e4e7833f2746faa6ad2d5d2ab4f9b4/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@47e06a7809a247869d737776e7e7e8c4,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@9a115f51860543d2b599292487588932,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@4a27fc7733e6459ca293d4e1e336b06d,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@770ef51296644d7d8227fa09f5395140/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3956c4f73c694cbcb1a5424c9062a3af,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c02500091dc949b6b0ad69288abcf63b/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@9301dac8c12348948186925ce24f20cb,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@01e4e7833f2746faa6ad2d5d2ab4f9b4/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5b3700c225724a05b46e5826192ace38,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@9c808a47b6494c17a3b3ec66d2fc6ac0,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@00799e06d77f4ac7b3d34a6f4715c25b,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5ca1c1f307e746a29df1d8a609b40a59,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a9a469d929ee48ac95be33ec0cab6194,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@403fc3ffa3ec4b1fa0b28151f302e369/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2cb0704784464689a05cc81e75607457,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ad8ca514ca304a2aad1ef65d0e4b3d81,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@6a566d1371964028a8d0841f83b919b7/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@359cec729aa2490b9a1108f9be6d74c5,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b59bb66c5a9943a5912e894a807353fe,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@01e4e7833f2746faa6ad2d5d2ab4f9b4/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@861645c42c3b48f8a02512224df1671b,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f556144488204d49a3a6d04ac33e65e3,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@080cb770c2974b679b8b326e0bc0d0fa/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c38d77fb124a49e6aaca1783f792c57c,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@72fa261a5ad44226ba980ac45a48b8e2,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ddecd1cd4c6c40079e3761226ac753a6,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@080cb770c2974b679b8b326e0bc0d0fa/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@462e1576d6a149dd99e4b4ab72658bbf,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8684cd0ad5f9412e9cfd495126aa2495/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@0035cec234ac41f5b68ee4c7993d9981,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@01e4e7833f2746faa6ad2d5d2ab4f9b4/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@025e259bccae4a8fa196f392c9c895e4,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f4acac41066945549e9b38782bfa9097,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@6d5c7518d2a249f1a6479ffefe788094/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ccb1d70b556f4be9ac11c4fcdab19c43,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d536de0d4f2a43399ddcdd1c0d3c1659,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@566ede99d983427cb7169d0e3b45ba73,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8684cd0ad5f9412e9cfd495126aa2495/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@daf529fee71d4027b245dde64b1c7a40,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a44070d49d9e4b2389acc6d4792f3ac0/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@83efba44fe44425da81e6e267f2d8801,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@abc9a137a5244255970a8d16a920bc1c,1
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/49a4ad64116149e3802ccab9b335e2a6/9,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8684cd0ad5f9412e9cfd495126aa2495/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@77b5c46c92a544908122845f07563e1f,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@64bc9d18c729445583f29013f3772398/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@81a76457d02648ebbf9142fd8dc702b0,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@33096dc4c8d64d46937f3abe7a6bb0bc/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@21fdc65c52c84c41b064c230e98c8cc0,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@90a6c3ce65b34b0b8358257be685b652,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@403fc3ffa3ec4b1fa0b28151f302e369/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@32b74651050349d18b7ee3702e7a3612,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@8b9701118e334bdfbeb1ebfa294d710e,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@23b7525c90d44c1fae8bb81bef8997a2,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@403fc3ffa3ec4b1fa0b28151f302e369/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@fb05b8c22e53429398de36c0a0f2dd6c,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5ddd1549b70d43fe929b2c6fee19496c,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@140309fa25ab4594b2fa728294a07e3c/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@582be87ac7f54ed2b5c632ebcdf1941e,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@77a9efdc200c4cfba842b04ea615bb35,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@49a4ad64116149e3802ccab9b335e2a6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@89fc3f535ed3417fa4b593c2cbedaeea,1
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@140309fa25ab4594b2fa728294a07e3c/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@053d38b16db74433b18d3d3fbb40048f,1
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@592fd175d5244adc8cd52e3b3a2c2754,1
